bioguide,firstname,lastname,birthday,state,party,start_date,end_date
F000459,Charles,Fleischmann,1962-10-11,TN,Republican,2013-01-03,2015-01-03,Yes
F000456,John,Fleming,1951-07-05,LA,Republican,2009-01-06,2010-12-22,No
F000456,John,Fleming,1951-07-05,LA,Republican,2011-01-05,2013-01-03,Yes
F000456,John,Fleming,1951-07-05,LA,Republican,2013-01-03,2015-01-03,Yes
F000461,Bill,Flores,1954-02-25,TX,Republican,2011-01-05,2013-01-03,No
F000461,Bill,Flores,1954-02-25,TX,Republican,2013-01-03,2015-01-03,Yes
F000445,J.,Forbes,1952-02-17,VA,Republican,2001-06-26,2002-11-22,No
F000445,J.,Forbes,1952-02-17,VA,Republican,2003-01-07,2004-12-09,Yes
F000445,J.,Forbes,1952-02-17,VA,Republican,2005-01-04,2006-12-09,Yes
F000445,J.,Forbes,1952-02-17,VA,Republican,2007-01-04,2009-01-03,Yes
F000445,J.,Forbes,1952-02-17,VA,Republican,2009-01-06,2010-12-22,Yes
F000445,J.,Forbes,1952-02-17,VA,Republican,2011-01-05,2013-01-03,Yes
F000445,J.,Forbes,1952-02-17,VA,Republican,2013-01-03,2015-01-03,Yes
F000449,Jeff,Fortenberry,1960-12-27,NE,Republican,2005-01-04,2006-12-09,No
F000449,Jeff,Fortenberry,1960-12-27,NE,Republican,2007-01-04,2009-01-03,Yes
F000449,Jeff,Fortenberry,1960-12-27,NE,Republican,2009-01-06,2010-12-22,Yes
F000449,Jeff,Fortenberry,1960-12-27,NE,Republican,2011-01-05,2013-01-03,Yes
F000449,Jeff,Fortenberry,1960-12-27,NE,Republican,2013-01-03,2015-01-03,Yes
F000450,Virginia,Foxx,1943-06-29,NC,Republican,2005-01-04,2006-12-09,No
F000450,Virginia,Foxx,1943-06-29,NC,Republican,2007-01-04,2009-01-03,Yes
F000450,Virginia,Foxx,1943-06-29,NC,Republican,2009-01-06,2010-12-22,Yes
F000450,Virginia,Foxx,1943-06-29,NC,Republican,2011-01-05,2013-01-03,Yes
F000450,Virginia,Foxx,1943-06-29,NC,Republican,2013-01-03,2015-01-03,Yes
F000448,Trent,Franks,1957-06-19,AZ,Republican,2003-01-07,2004-12-09,No
F000448,Trent,Franks,1957-06-19,AZ,Republican,2005-01-04,2006-12-09,Yes
F000448,Trent,Franks,1957-06-19,AZ,Republican,2007-01-04,2009-01-03,Yes
F000448,Trent,Franks,1957-06-19,AZ,Republican,2009-01-06,2010-12-22,Yes
F000448,Trent,Franks,1957-06-19,AZ,Republican,2011-01-05,2013-01-03,Yes
F000448,Trent,Franks,1957-06-19,AZ,Republican,2013-01-03,2015-01-03,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,1995-01-04,1996-10-04,No
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,1997-01-07,1998-12-19,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,1999-01-06,2000-12-15,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,2001-01-03,2002-11-22,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,2003-01-07,2004-12-09,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,2005-01-04,2006-12-09,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,2007-01-04,2009-01-03,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,2009-01-06,2010-12-22,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,2011-01-05,2013-01-03,Yes
F000372,Rodney,Frelinghuysen,1946-04-29,NJ,Republican,2013-01-03,2015-01-03,Yes
F000455,Marcia,Fudge,1952-10-29,OH,Democrat,2008-11-19,2009-01-03,No
F000455,Marcia,Fudge,1952-10-29,OH,Democrat,2009-01-06,2010-12-22,Yes
F000455,Marcia,Fudge,1952-10-29,OH,Democrat,2011-01-05,2013-01-03,Yes
F000455,Marcia,Fudge,1952-10-29,OH,Democrat,2013-01-03,2015-01-03,Yes
G000559,John,Garamendi,1945-01-24,CA,Democrat,2009-11-03,2010-12-22,No
G000559,John,Garamendi,1945-01-24,CA,Democrat,2011-01-05,2013-01-03,Yes
G000559,John,Garamendi,1945-01-24,CA,Democrat,2013-01-03,2015-01-03,Yes
G000562,Cory,Gardner,1974-08-22,CO,Republican,2011-01-05,2013-01-03,No
G000562,Cory,Gardner,1974-08-22,CO,Republican,2013-01-03,2015-01-03,Yes
G000548,Scott,Garrett,1959-07-09,NJ,Republican,2003-01-07,2004-12-09,No
G000548,Scott,Garrett,1959-07-09,NJ,Republican,2005-01-04,2006-12-09,Yes
G000548,Scott,Garrett,1959-07-09,NJ,Republican,2007-01-04,2009-01-03,Yes
G000548,Scott,Garrett,1959-07-09,NJ,Republican,2009-01-06,2010-12-22,Yes
G000548,Scott,Garrett,1959-07-09,NJ,Republican,2011-01-05,2013-01-03,Yes
G000548,Scott,Garrett,1959-07-09,NJ,Republican,2013-01-03,2015-01-03,Yes
G000549,Jim,Gerlach,1955-02-25,PA,Republican,2003-01-07,2004-12-09,No
G000549,Jim,Gerlach,1955-02-25,PA,Republican,2005-01-04,2006-12-09,Yes
G000549,Jim,Gerlach,1955-02-25,PA,Republican,2007-01-04,2009-01-03,Yes
G000549,Jim,Gerlach,1955-02-25,PA,Republican,2009-01-06,2010-12-22,Yes
G000549,Jim,Gerlach,1955-02-25,PA,Republican,2011-01-05,2013-01-03,Yes
G000549,Jim,Gerlach,1955-02-25,PA,Republican,2013-01-03,2015-01-03,Yes
G000563,Bob,Gibbs,1954-06-14,OH,Republican,2011-01-05,2013-01-03,No
G000563,Bob,Gibbs,1954-06-14,OH,Republican,2013-01-03,2015-01-03,Yes
G000564,Christopher,Gibson,1964-05-13,NY,Republican,2011-01-05,2013-01-03,No
G000564,Christopher,Gibson,1964-05-13,NY,Republican,2013-01-03,2015-01-03,Yes
G000550,Phil,Gingrey,1942-07-10,GA,Republican,2003-01-07,2004-12-09,No
G000550,Phil,Gingrey,1942-07-10,GA,Republican,2005-01-04,2006-12-09,Yes
G000550,Phil,Gingrey,1942-07-10,GA,Republican,2007-01-04,2009-01-03,Yes
G000550,Phil,Gingrey,1942-07-10,GA,Republican,2009-01-06,2010-12-22,Yes
G000550,Phil,Gingrey,1942-07-10,GA,Republican,2011-01-05,2013-01-03,Yes
G000550,Phil,Gingrey,1942-07-10,GA,Republican,2013-01-03,2015-01-03,Yes
G000552,Louie,Gohmert,1953-08-18,TX,Republican,2005-01-04,2006-12-09,No
G000552,Louie,Gohmert,1953-08-18,TX,Republican,2007-01-04,2009-01-03,Yes
G000552,Louie,Gohmert,1953-08-18,TX,Republican,2009-01-06,2010-12-22,Yes
G000552,Louie,Gohmert,1953-08-18,TX,Republican,2011-01-05,2013-01-03,Yes
G000552,Louie,Gohmert,1953-08-18,TX,Republican,2013-01-03,2015-01-03,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,1993-01-05,1994-12-01,No
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,1995-01-04,1996-10-04,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,1997-01-07,1998-12-19,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,1999-01-06,2000-12-15,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,2001-01-03,2002-11-22,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,2003-01-07,2004-12-09,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,2005-01-04,2006-12-09,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,2007-01-04,2009-01-03,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,2009-01-06,2010-12-22,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,2011-01-05,2013-01-03,Yes
G000289,Bob,Goodlatte,1952-09-22,VA,Republican,2013-01-03,2015-01-03,Yes
G000565,Paul,Gosar,1958-11-22,AZ,Republican,2011-01-05,2013-01-03,No
G000565,Paul,Gosar,1958-11-22,AZ,Republican,2013-01-03,2015-01-03,Yes
G000566,Trey,Gowdy,1964-08-22,SC,Republican,2011-01-05,2013-01-03,No
G000566,Trey,Gowdy,1964-08-22,SC,Republican,2013-01-03,2015-01-03,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,1997-01-07,1998-12-19,No
G000377,Kay,Granger,1943-01-18,TX,Republican,1999-01-06,2000-12-15,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,2001-01-03,2002-11-22,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,2003-01-07,2004-12-09,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,2005-01-04,2006-12-09,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,2007-01-04,2009-01-03,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,2009-01-06,2010-12-22,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,2011-01-05,2013-01-03,Yes
G000377,Kay,Granger,1943-01-18,TX,Republican,2013-01-03,2015-01-03,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,1975-01-14,1976-10-01,No
G000386,Charles,Grassley,1933-09-17,IA,Republican,1977-01-04,1978-10-15,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,1979-01-15,1980-12-16,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,1981-01-05,1986-10-18,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,1987-01-06,1992-10-09,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,1993-01-05,1998-12-19,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,1999-01-06,2004-12-09,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,2005-01-04,2010-12-22,Yes
G000386,Charles,Grassley,1933-09-17,IA,Republican,2011-01-05,2017-01-03,Yes
G000546,Sam,Graves,1963-11-07,MO,Republican,2001-01-03,2002-11-22,No
G000546,Sam,Graves,1963-11-07,MO,Republican,2003-01-07,2004-12-09,Yes
G000546,Sam,Graves,1963-11-07,MO,Republican,2005-01-04,2006-12-09,Yes
G000546,Sam,Graves,1963-11-07,MO,Republican,2007-01-04,2009-01-03,Yes
G000546,Sam,Graves,1963-11-07,MO,Republican,2009-01-06,2010-12-22,Yes
G000546,Sam,Graves,1963-11-07,MO,Republican,2011-01-05,2013-01-03,Yes
G000546,Sam,Graves,1963-11-07,MO,Republican,2013-01-03,2015-01-03,Yes
G000560,Tom,Graves,1970-02-03,GA,Republican,2010-06-08,2010-12-22,No
G000560,Tom,Graves,1970-02-03,GA,Republican,2011-01-05,2013-01-03,Yes
G000560,Tom,Graves,1970-02-03,GA,Republican,2013-01-03,2015-01-03,Yes
G000553,Al,Green,1947-09-01,TX,Democrat,2005-01-04,2006-12-09,No
G000553,Al,Green,1947-09-01,TX,Democrat,2007-01-04,2009-01-03,Yes
G000553,Al,Green,1947-09-01,TX,Democrat,2009-01-06,2010-12-22,Yes
G000553,Al,Green,1947-09-01,TX,Democrat,2011-01-05,2013-01-03,Yes
G000553,Al,Green,1947-09-01,TX,Democrat,2013-01-03,2015-01-03,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,1993-01-05,1994-12-01,No
G000410,Gene,Green,1947-10-17,TX,Democrat,1995-01-04,1996-10-04,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,1997-01-07,1998-12-19,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,1999-01-06,2000-12-15,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,2001-01-03,2002-11-22,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,2003-01-07,2004-12-09,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,2005-01-04,2006-12-09,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,2007-01-04,2009-01-03,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,2009-01-06,2010-12-22,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,2011-01-05,2013-01-03,Yes
G000410,Gene,Green,1947-10-17,TX,Democrat,2013-01-03,2015-01-03,Yes
G000567,Tim,Griffin,1968-08-21,AR,Republican,2011-01-05,2013-01-03,No
G000567,Tim,Griffin,1968-08-21,AR,Republican,2013-01-03,2015-01-03,Yes
G000568,H.,Griffith,1958-03-15,VA,Republican,2011-01-05,2013-01-03,No
G000568,H.,Griffith,1958-03-15,VA,Republican,2013-01-03,2015-01-03,Yes
G000551,Raúl,Grijalva,1948-02-19,AZ,Democrat,2003-01-07,2004-12-09,No
G000551,Raúl,Grijalva,1948-02-19,AZ,Democrat,2005-01-04,2006-12-09,Yes
G000551,Raúl,Grijalva,1948-02-19,AZ,Democrat,2007-01-04,2009-01-03,Yes
G000551,Raúl,Grijalva,1948-02-19,AZ,Democrat,2009-01-06,2010-12-22,Yes
G000551,Raúl,Grijalva,1948-02-19,AZ,Democrat,2011-01-05,2013-01-03,Yes
G000551,Raúl,Grijalva,1948-02-19,AZ,Democrat,2013-01-03,2015-01-03,Yes
G000569,Michael,Grimm,1970-02-07,NY,Republican,2011-01-05,2013-01-03,No
G000569,Michael,Grimm,1970-02-07,NY,Republican,2013-01-03,2015-01-03,Yes
G000558,Brett,Guthrie,1964-02-18,KY,Republican,2009-01-06,2010-12-22,No
G000558,Brett,Guthrie,1964-02-18,KY,Republican,2011-01-05,2013-01-03,Yes
G000558,Brett,Guthrie,1964-02-18,KY,Republican,2013-01-03,2015-01-03,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,1993-01-05,1994-12-01,No
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,1995-01-04,1996-10-04,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,1997-01-07,1998-12-19,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,1999-01-06,2000-12-15,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,2001-01-03,2002-11-22,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,2003-01-07,2004-12-09,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,2005-01-04,2006-12-09,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,2007-01-04,2009-01-03,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,2009-01-06,2010-12-22,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,2011-01-05,2013-01-03,Yes
G000535,Luis,Gutiérrez,1953-12-10,IL,Democrat,2013-01-03,2015-01-03,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1981-01-05,1982-12-23,No
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1983-01-03,1984-10-12,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1985-01-03,1986-10-18,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1987-01-06,1988-10-22,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1989-01-03,1990-10-28,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1991-01-03,1992-10-09,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1993-01-05,1994-12-01,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1995-01-04,1996-10-04,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1997-01-07,1998-12-19,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,1999-01-06,2000-12-15,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,2001-01-03,2002-11-22,Yes
H000067,Ralph,Hall,1923-05-03,TX,Democrat,2003-01-07,2004-12-09,Yes
H000067,Ralph,Hall,1923-05-03,TX,Republican,2005-01-04,2006-12-09,Yes
H000067,Ralph,Hall,1923-05-03,TX,Republican,2007-01-04,2009-01-03,Yes
H000067,Ralph,Hall,1923-05-03,TX,Republican,2009-01-06,2010-12-22,Yes
H000067,Ralph,Hall,1923-05-03,TX,Republican,2011-01-05,2013-01-03,Yes
H000067,Ralph,Hall,1923-05-03,TX,Republican,2013-01-03,2015-01-03,Yes
H001050,Colleen,Hanabusa,1951-05-04,HI,Democrat,2011-01-05,2013-01-03,No
H001050,Colleen,Hanabusa,1951-05-04,HI,Democrat,2013-01-03,2015-01-03,Yes
H001051,Richard,Hanna,1951-01-25,NY,Republican,2011-01-05,2013-01-03,No
H001051,Richard,Hanna,1951-01-25,NY,Republican,2013-01-03,2015-01-03,Yes
H001045,Gregg,Harper,1956-06-01,MS,Republican,2009-01-06,2010-12-22,No
H001045,Gregg,Harper,1956-06-01,MS,Republican,2011-01-05,2013-01-03,Yes
H001045,Gregg,Harper,1956-06-01,MS,Republican,2013-01-03,2015-01-03,Yes
H001052,Andy,Harris,1957-01-25,MD,Republican,2011-01-05,2013-01-03,No
H001052,Andy,Harris,1957-01-25,MD,Republican,2013-01-03,2015-01-03,Yes
H001053,Vicky,Hartzler,1960-10-13,MO,Republican,2011-01-05,2013-01-03,No
H001053,Vicky,Hartzler,1960-10-13,MO,Republican,2013-01-03,2015-01-03,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,1993-01-05,1994-12-01,No
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,1995-01-04,1996-10-04,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,1997-01-07,1998-12-19,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,1999-01-06,2000-12-15,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,2001-01-03,2002-11-22,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,2003-01-07,2004-12-09,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,2005-01-04,2006-12-09,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,2007-01-04,2009-01-03,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,2009-01-06,2010-12-22,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,2011-01-05,2013-01-03,Yes
H000324,Alcee,Hastings,1936-09-05,FL,Democrat,2013-01-03,2015-01-03,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,1995-01-04,1996-10-04,No
H000329,Doc,Hastings,1941-02-07,WA,Republican,1997-01-07,1998-12-19,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,1999-01-06,2000-12-15,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,2001-01-03,2002-11-22,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,2003-01-07,2004-12-09,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,2005-01-04,2006-12-09,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,2007-01-04,2009-01-03,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,2009-01-06,2010-12-22,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,2011-01-05,2013-01-03,Yes
H000329,Doc,Hastings,1941-02-07,WA,Republican,2013-01-03,2015-01-03,Yes
H001055,Joseph,Heck,1961-10-30,NV,Republican,2011-01-05,2013-01-03,No
H001055,Joseph,Heck,1961-10-30,NV,Republican,2013-01-03,2015-01-03,Yes
H001046,Martin,Heinrich,1971-10-17,NM,Democrat,2009-01-06,2010-12-22,No
H001046,Martin,Heinrich,1971-10-17,NM,Democrat,2011-01-05,2013-01-03,Yes
H001046,Martin,Heinrich,1971-10-17,NM,Democrat,2013-01-03,2019-01-03,Yes
H001036,Jeb,Hensarling,1957-05-29,TX,Republican,2003-01-07,2004-12-09,No
H001036,Jeb,Hensarling,1957-05-29,TX,Republican,2005-01-04,2006-12-09,Yes
H001036,Jeb,Hensarling,1957-05-29,TX,Republican,2007-01-04,2009-01-03,Yes
H001036,Jeb,Hensarling,1957-05-29,TX,Republican,2009-01-06,2010-12-22,Yes
H001036,Jeb,Hensarling,1957-05-29,TX,Republican,2011-01-05,2013-01-03,Yes
H001036,Jeb,Hensarling,1957-05-29,TX,Republican,2013-01-03,2015-01-03,Yes
H001056,Jaime,Herrera Beutler,1978-11-03,WA,Republican,2011-01-05,2013-01-03,No
H001056,Jaime,Herrera Beutler,1978-11-03,WA,Republican,2013-01-03,2015-01-03,Yes
H001038,Brian,Higgins,1959-10-06,NY,Democrat,2005-01-04,2006-12-09,No
H001038,Brian,Higgins,1959-10-06,NY,Democrat,2007-01-04,2009-01-03,Yes
H001038,Brian,Higgins,1959-10-06,NY,Democrat,2009-01-06,2010-12-22,Yes
H001038,Brian,Higgins,1959-10-06,NY,Democrat,2011-01-05,2013-01-03,Yes
H001038,Brian,Higgins,1959-10-06,NY,Democrat,2013-01-03,2015-01-03,Yes
H001047,James,Himes,1966-07-05,CT,Democrat,2009-01-06,2010-12-22,No
H001047,James,Himes,1966-07-05,CT,Democrat,2011-01-05,2013-01-03,Yes
H001047,James,Himes,1966-07-05,CT,Democrat,2013-01-03,2015-01-03,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,1997-01-07,1998-12-19,No
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,1999-01-06,2000-12-15,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,2001-01-03,2002-11-22,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,2003-01-07,2004-12-09,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,2005-01-04,2006-12-09,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,2007-01-04,2009-01-03,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,2009-01-06,2010-12-22,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,2011-01-05,2013-01-03,Yes
H000636,Rubén,Hinojosa,1940-08-20,TX,Democrat,2013-01-03,2015-01-03,Yes
H001042,Mazie,Hirono,1947-11-03,HI,Democrat,2007-01-04,2009-01-03,No
H001042,Mazie,Hirono,1947-11-03,HI,Democrat,2009-01-06,2010-12-22,Yes
H001042,Mazie,Hirono,1947-11-03,HI,Democrat,2011-01-05,2013-01-03,Yes
H001042,Mazie,Hirono,1947-11-03,HI,Democrat,2013-01-03,2019-01-03,Yes
H001061,John,Hoeven,1957-03-13,ND,Republican,2011-01-05,2017-01-03,No
H001032,Rush,Holt,1948-10-15,NJ,Democrat,1999-01-06,2000-12-15,No
H001032,Rush,Holt,1948-10-15,NJ,Democrat,2001-01-03,2002-11-22,Yes
H001032,Rush,Holt,1948-10-15,NJ,Democrat,2003-01-07,2004-12-09,Yes
H001032,Rush,Holt,1948-10-15,NJ,Democrat,2005-01-04,2006-12-09,Yes
H001032,Rush,Holt,1948-10-15,NJ,Democrat,2007-01-04,2009-01-03,Yes
H001032,Rush,Holt,1948-10-15,NJ,Democrat,2009-01-06,2010-12-22,Yes
H001032,Rush,Holt,1948-10-15,NJ,Democrat,2011-01-05,2013-01-03,Yes
H001032,Rush,Holt,1948-10-15,NJ,Democrat,2013-01-03,2015-01-03,Yes
H001034,Michael,Honda,1941-06-27,CA,Democrat,2001-01-03,2002-11-22,No
H001034,Michael,Honda,1941-06-27,CA,Democrat,2003-01-07,2004-12-09,Yes
H001034,Michael,Honda,1941-06-27,CA,Democrat,2005-01-04,2006-12-09,Yes
H001034,Michael,Honda,1941-06-27,CA,Democrat,2007-01-04,2009-01-03,Yes
H001034,Michael,Honda,1941-06-27,CA,Democrat,2009-01-06,2010-12-22,Yes
H001034,Michael,Honda,1941-06-27,CA,Democrat,2011-01-05,2013-01-03,Yes
H001034,Michael,Honda,1941-06-27,CA,Democrat,2013-01-03,2015-01-03,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1981-01-05,1982-12-23,No
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1983-01-03,1984-10-12,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1985-01-03,1986-10-18,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1987-01-06,1988-10-22,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1989-01-03,1990-10-28,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1991-01-03,1992-10-09,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1993-01-05,1994-12-01,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1995-01-04,1996-10-04,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1997-01-07,1998-12-19,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,1999-01-06,2000-12-15,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,2001-01-03,2002-11-22,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,2003-01-07,2004-12-09,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,2005-01-04,2006-12-09,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,2007-01-04,2009-01-03,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,2009-01-06,2010-12-22,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,2011-01-05,2013-01-03,Yes
H000874,Steny,Hoyer,1939-06-14,MD,Democrat,2013-01-03,2015-01-03,Yes
H001057,Tim,Huelskamp,1968-11-11,KS,Republican,2011-01-05,2013-01-03,No
H001057,Tim,Huelskamp,1968-11-11,KS,Republican,2013-01-03,2015-01-03,Yes
H001058,Bill,Huizenga,1969-01-31,MI,Republican,2011-01-05,2013-01-03,No
H001058,Bill,Huizenga,1969-01-31,MI,Republican,2013-01-03,2015-01-03,Yes
H001059,Randy,Hultgren,1966-03-01,IL,Republican,2011-01-05,2013-01-03,No
H001059,Randy,Hultgren,1966-03-01,IL,Republican,2013-01-03,2015-01-03,Yes
H001048,Duncan,Hunter,1976-12-07,CA,Republican,2009-01-06,2010-12-22,No
H001048,Duncan,Hunter,1976-12-07,CA,Republican,2011-01-05,2013-01-03,Yes
H001048,Duncan,Hunter,1976-12-07,CA,Republican,2013-01-03,2015-01-03,Yes
H001060,Robert,Hurt,1969-06-16,VA,Republican,2011-01-05,2013-01-03,No
H001060,Robert,Hurt,1969-06-16,VA,Republican,2013-01-03,2015-01-03,Yes
I000055,John,Isakson,1944-12-28,GA,Republican,1999-01-06,2000-12-15,No
I000055,John,Isakson,1944-12-28,GA,Republican,2001-01-03,2002-11-22,Yes
I000055,John,Isakson,1944-12-28,GA,Republican,2003-01-07,2004-12-09,Yes
I000055,John,Isakson,1944-12-28,GA,Republican,2005-01-04,2010-12-22,Yes
I000055,John,Isakson,1944-12-28,GA,Republican,2011-01-05,2017-01-03,Yes
I000057,Steve,Israel,1958-05-30,NY,Democrat,2001-01-03,2002-11-22,No
I000057,Steve,Israel,1958-05-30,NY,Democrat,2003-01-07,2004-12-09,Yes
I000057,Steve,Israel,1958-05-30,NY,Democrat,2005-01-04,2006-12-09,Yes
I000057,Steve,Israel,1958-05-30,NY,Democrat,2007-01-04,2009-01-03,Yes
I000057,Steve,Israel,1958-05-30,NY,Democrat,2009-01-06,2010-12-22,Yes
I000057,Steve,Israel,1958-05-30,NY,Democrat,2011-01-05,2013-01-03,Yes
I000057,Steve,Israel,1958-05-30,NY,Democrat,2013-01-03,2015-01-03,Yes
I000056,Darrell,Issa,1953-11-01,CA,Republican,2001-01-03,2002-11-22,No
I000056,Darrell,Issa,1953-11-01,CA,Republican,2003-01-07,2004-12-09,Yes
I000056,Darrell,Issa,1953-11-01,CA,Republican,2005-01-04,2006-12-09,Yes
I000056,Darrell,Issa,1953-11-01,CA,Republican,2007-01-04,2009-01-03,Yes
I000056,Darrell,Issa,1953-11-01,CA,Republican,2009-01-06,2010-12-22,Yes
I000056,Darrell,Issa,1953-11-01,CA,Republican,2011-01-05,2013-01-03,Yes
I000056,Darrell,Issa,1953-11-01,CA,Republican,2013-01-03,2015-01-03,Yes
